sentiment,message,tweetid,cleaned_message,tweet_date,sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_category,month
0,"RT @AmarAmarasingam: Wait, what? Fox's Kimberly Guilfoyle says Trump called her at 8am to talk climate change. He doesn't have advisors?? h…",870635731240108033,"rt amaramarasingam: wait, what? fox s kimberly guilfoyle says trump called her at 8am to talk climate change. he doesn t have advisors?? h",2017-06-02 15:38:28.614,0.0,0.0,1.0,0.0,neutral,2017-06
1,RT @RL_Miller: Amy Goodman of @democracynow calls out mainstream media at #pplsummit for not covering climate change,873949365152436224,rt rl_miller: amy goodman of democracynow calls out mainstream media at pplsummit for not covering climate change,2017-06-11 19:05:40.503,0.0,0.0,1.0,0.0,neutral,2017-06
1,Trump...u r now living in a beautiful planet called earth. U do realize about climate change right? So wth r u doin?,870408224360419329,trump...u r now living in a beautiful planet called earth. u do realize about climate change right? so wth r u doin?,2017-06-02 00:34:26.747,0.1449,0.186,0.654,0.161,positive,2017-06
1,RT @Sustainable2050: I asked you what to recommend for people that don't accept or understand human-caused climate change. Clear winner: ht…,871311300319748096,rt sustainable2050: i asked you what to recommend for people that don t accept or understand human caused climate change. clear winner: ht,2017-06-04 12:22:56.834,0.7728,0.329,0.591,0.081,positive,2017-06
0,RT @6point626: @nuclear94 Sometimes I think nuclear would be better accepted in world without climate change. Benefits of energy d…,877497794675781632,rt 6point626: nuclear94 sometimes i think nuclear would be better accepted in world without climate change. benefits of energy d,2017-06-21 14:05:52.028,0.6015,0.292,0.618,0.09,positive,2017-06
0,"Number one, I fully understand why her right now, we need global warming! I’ve said if Ivanka weren’t my words.",873900183272042496,"number one, i fully understand why her right now, we need global warming! i ve said if ivanka weren t my words.",2017-06-11 15:50:14.629,0.2942,0.158,0.842,0.0,positive,2017-06
1,"RT @docrussjackson: Apart from the casual racism, homophobia, climate change denial &amp; religious zealotry what do they have in common wi…",877304522544218114,"rt docrussjackson: apart from the casual racism, homophobia, climate change denial amp; religious zealotry what do they have in common wi",2017-06-21 01:17:52.361,-0.5106,0.072,0.763,0.165,negative,2017-06
-1,"@nytimes I'm a Republican. I came out against climate change, making me an apostate to the liberal religion. I hope… https://t.co/zObWj52fbV",877983734812745728,"nytimes i m a republican. i came out against climate change, making me an apostate to the liberal religion. i hope",2017-06-22 22:16:49.185,0.0,0.0,1.0,0.0,neutral,2017-06
1,RT @climatehawk1: A third of world now faces deadly heatwaves as result of #climate change | @olliemilman @Guardian…,877354551535439872,rt climatehawk1: a third of world now faces deadly heatwaves as result of climate change olliemilman guardian,2017-06-21 04:36:40.202,0.0,0.0,1.0,0.0,neutral,2017-06
2,"RT @emmafmerchant: how climate change helps spread disease, like Lyme https://t.co/kg99JX2XPm via @voxdotcom",872535222184792064,"rt emmafmerchant: how climate change helps spread disease, like lyme via voxdotcom",2017-06-07 21:26:22.546,0.6249,0.317,0.683,0.0,positive,2017-06
2,RT @guardian: Gas grab and global warming could wipe out Wadden Sea heritage site https://t.co/cgiK0GujVW,875616091266875394,rt guardian: gas grab and global warming could wipe out wadden sea heritage site,2017-06-16 09:28:38.975,0.1531,0.103,0.897,0.0,positive,2017-06
-1,RT @PrisonPlanet: The so-called “Consensus” on global warming is a massive lie. https://t.co/2u3DhOIWeN,872441864812679169,rt prisonplanet: the so called consensus on global warming is a massive lie.,2017-06-07 15:15:24.414,0.1531,0.127,0.873,0.0,positive,2017-06
1,RT @astitvam: There are many reports which says live stocks are major contributors for climate change! Still those who speak... https://t.c…,874119145196969984,rt astitvam: there are many reports which says live stocks are major contributors for climate change! still those who speak...,2017-06-12 06:20:19.220,0.0,0.0,1.0,0.0,neutral,2017-06
0,@Oil_Guns_Merica @Cernovich @LeoDiCaprio is a hypocrite just like the rest of the celebrities on climate change who… https://t.co/EAWd1mQ5NT,870813253537939457,oil_guns_merica cernovich leodicaprio is a hypocrite just like the rest of the celebrities on climate change who,2017-06-03 03:23:53.228,0.3612,0.135,0.865,0.0,positive,2017-06
0,"RT @satanicpsalms: Vatican believes humans contribute to climate change: scofflaw exorcists whose pact with Satan raises global temps
https…",877423955870711809,rt satanicpsalms: vatican believes humans contribute to climate change: scofflaw exorcists whose pact with satan raises global temps,2017-06-21 09:12:27.485,0.0,0.0,1.0,0.0,neutral,2017-06
2,"RT @kylegriffin1: Chinese premier to Trump: 'Fighting climate change is a global consensus, it's not invented by China.' https://t.co/tWsut…",870332555177869313,"rt kylegriffin1: chinese premier to trump: fighting climate change is a global consensus, it s not invented by china.",2017-06-01 19:33:45.808,-0.3612,0.0,0.872,0.128,negative,2017-06
2,Blackhawks' Toews speaks out on climate change: https://t.co/T0CDX7XcOi https://t.co/yNg6LmkS6m,870907923526033409,blackhawks toews speaks out on climate change:,2017-06-03 09:40:04.312,0.0,0.0,1.0,0.0,neutral,2017-06
-1,RT @Ted_Macc: @ElGrumpisimo Since it's conception climate change has had different names to suit the agenda. 30 years of predictions haven'…,870709195275870208,rt ted_macc: elgrumpisimo since it s conception climate change has had different names to suit the agenda. 30 years of predictions haven,2017-06-02 20:30:23.805,0.0,0.0,1.0,0.0,neutral,2017-06
0,RT @Stevenwhirsch99: All the while he tries to lecture America about climate change....... https://t.co/PARNgUirHw,880591833482612737,rt stevenwhirsch99: all the while he tries to lecture america about climate change.......,2017-06-30 03:00:28.364,0.0,0.0,1.0,0.0,neutral,2017-06
2,RT @thehill: Lawmakers move to protect funding for climate change research https://t.co/sHasa0uw1R https://t.co/EIEq4PH6Na,872548503855276032,rt thehill: lawmakers move to protect funding for climate change research,2017-06-07 22:19:09.143,0.3818,0.178,0.822,0.0,positive,2017-06
0,@latimes @latimesopinion I really hope climate change takes California and all it's cultural sickness out to sea.,877530298333843456,latimes latimesopinion i really hope climate change takes california and all it s cultural sickness out to sea.,2017-06-21 16:15:01.504,0.4927,0.176,0.824,0.0,positive,2017-06
1,RT @markhoppus: Soup is here thanks for all the great tweets have a great weekend. Also climate change is real and leaving the Paris Accord…,870816166050246656,rt markhoppus: soup is here thanks for all the great tweets have a great weekend. also climate change is real and leaving the paris accord,2017-06-03 03:35:27.625,0.9022,0.346,0.654,0.0,positive,2017-06
-1,@NancyPelosi Paris agreement is bs. so is man made climate change.,872606158472794115,nancypelosi paris agreement is bs. so is man made climate change.,2017-06-08 02:08:15.075,0.4939,0.242,0.758,0.0,positive,2017-06
1,RT @BillNyeSaves: Some people don't believe in climate change. Bill has a lot to say about that. #ParisAgreement https://t.co/KWcr078Kr3,870423688616841216,rt billnyesaves: some people don t believe in climate change. bill has a lot to say about that. parisagreement,2017-06-02 01:35:53.713,0.0,0.0,1.0,0.0,neutral,2017-06
1,RT @UNEP: Study finds that marine reserves are helping ecosystems cope with climate change. Read more: https://t.co/zw8D5UJXJg https://t.co…,874151337663049728,rt unep: study finds that marine reserves are helping ecosystems cope with climate change. read more:,2017-06-12 08:28:14.502,0.296,0.115,0.885,0.0,positive,2017-06
1,RT @newscientist: Subscribe and discover how we are changing our bad habits in the face of climate change https://t.co/8gbwdbu0Sp https://t…,877640743501824000,rt newscientist: subscribe and discover how we are changing our bad habits in the face of climate change,2017-06-21 23:33:53.684,-0.5423,0.0,0.844,0.156,negative,2017-06
0,RT @CubaRaglanGuy: Just like 'I'm not a scientist' deflects all conversation on climate change. #Bullshit https://t.co/G5zpFzUEj6,878474808660418561,rt cubaraglanguy: just like i m not a scientist deflects all conversation on climate change. bullshit,2017-06-24 06:48:10.314,0.3612,0.152,0.848,0.0,positive,2017-06
1,"Holistically managed pasture sequesters carbon in soil, producing meat that is a solution to global warming. Vegan… https://t.co/NAjCVrDegL",873636067580170240,"holistically managed pasture sequesters carbon in soil, producing meat that is a solution to global warming. vegan",2017-06-10 22:20:44.541,0.4404,0.206,0.794,0.0,positive,2017-06
1,RT @amazonnews: 1/4 Amazon continues to support the Paris climate agreement and action on climate change.,870580509927026688,rt amazonnews: 1 4 amazon continues to support the paris climate agreement and action on climate change.,2017-06-02 11:59:02.827,0.765,0.369,0.631,0.0,positive,2017-06
1,"RT @alfranken: Everyone is entitled to their own opinions, but climate change is a fact.",873431797979168769,"rt alfranken: everyone is entitled to their own opinions, but climate change is a fact.",2017-06-10 08:49:02.873,0.1406,0.107,0.893,0.0,positive,2017-06
2,#BreakingNews CHINA CLIMATE CHANGE - China promises to keep up fight against climate change https://t.co/9h3PTOgqPR,870219265940520961,breakingnews china climate change china promises to keep up fight against climate change,2017-06-01 12:03:35.549,0.0,0.151,0.698,0.151,neutral,2017-06
1,"RT @sciam: “There is no cohesive, consistent alternative theory to human-caused global warming.” https://t.co/8VsXfoZA28",870981816747827200,"rt sciam: there is no cohesive, consistent alternative theory to human caused global warming.",2017-06-03 14:33:41.829,-0.296,0.0,0.855,0.145,negative,2017-06
2,India hits back at Trump in war of words over climate change https://t.co/mCYySe04lk,871983089886560258,india hits back at trump in war of words over climate change,2017-06-06 08:52:23.948,-0.5994,0.0,0.755,0.245,negative,2017-06
1,RT @Jezebel: Michael Bloomberg is picking up the climate change slack &amp; Trump is gonna be so mad https://t.co/c510q3z3oV https://t.co/uebDc…,870810255738929153,rt jezebel: michael bloomberg is picking up the climate change slack amp; trump is gonna be so mad,2017-06-03 03:11:58.497,-0.6269,0.0,0.822,0.178,negative,2017-06
1,@washingtonpost Because Rick Perry doesn't actually KNOW what a human being is or what climate change is or that th… https://t.co/kyXRdNJiN2,876855700458270720,washingtonpost because rick perry doesn t actually know what a human being is or what climate change is or that th,2017-06-19 19:34:24.837,0.0,0.0,1.0,0.0,neutral,2017-06
0,@benshapiro we should blame climate change.,875375707475595265,benshapiro we should blame climate change.,2017-06-15 17:33:27.013,-0.34,0.0,0.676,0.324,negative,2017-06
0,"US: Politics, culture or theology? Why evangelicals back Trump on global warming. @SightMagazine #climatechange

https://t.co/6JuHOgHZwJ",874097586600255488,"us: politics, culture or theology? why evangelicals back trump on global warming. sightmagazine climatechange",2017-06-12 04:54:39.250,0.1531,0.103,0.897,0.0,positive,2017-06
-1,RT @JoeFreedomLove: Blog: Science fights back against the global warming fraud https://t.co/djIQCdm5al,873895277140246529,rt joefreedomlove: blog: science fights back against the global warming fraud,2017-06-11 15:30:44.916,-0.7096,0.094,0.526,0.38,negative,2017-06
1,RT @EnvDefenseFund: The fight against climate change: Four cities leading the way in the Trump era. https://t.co/nSd9h7FzZl,877530261797216258,rt envdefensefund: the fight against climate change: four cities leading the way in the trump era.,2017-06-21 16:14:52.793,-0.3818,0.0,0.86,0.14,negative,2017-06
0,"#bbcqt
I don't want a leader that says 'Yes, I'll press it'. N Korea has one of them.
Still nuclear winter would counteract global warming",870745986653704193,"bbcqt i don t want a leader that says yes, i ll press it . n korea has one of them. still nuclear winter would counteract global warming",2017-06-02 22:56:35.553,0.0971,0.07,0.876,0.054,positive,2017-06
2,RT @theecoheroes: A million bottles a minute: world's plastic binge 'as dangerous as climate change' #environment #water https://t.co/wZVR…,880419050232451072,rt theecoheroes: a million bottles a minute: world s plastic binge as dangerous as climate change environment water,2017-06-29 15:33:53.627,-0.4767,0.0,0.829,0.171,negative,2017-06
1,RT @MallowNews: Enda Kenny has warned Theresa May against doing a deal with a group of climate change denying crooks https://t.co/LQV3hXQ0ia,873928153835741184,rt mallownews: enda kenny has warned theresa may against doing a deal with a group of climate change denying crooks,2017-06-11 17:41:23.331,-0.5423,0.0,0.791,0.209,negative,2017-06
